id,date,primary_type,latitude,longitude,community_area,lat,lon,cluster,rank,tipo_ponto
27493,2023-05-14T20:31:00.000,HOMICIDE,41.669624341,-87.639231527,53,41.669624341,-87.639231527,2,1,top 1
27492,2023-05-14T19:37:00.000,HOMICIDE,41.910446632,-87.753552071,25,41.910446632,-87.753552071,1,2,top 2
27491,2023-05-14T16:53:00.000,HOMICIDE,41.751004623,-87.558944779,46,41.751004623,-87.558944779,2,1,top 1
27489,2023-05-13T23:17:00.000,HOMICIDE,41.868042856,-87.720833983,29,41.868042856,-87.720833983,1,2,top 2
27488,2023-05-13T21:00:00.000,HOMICIDE,41.733571929,-87.631879156,49,41.733571929,-87.631879156,2,1,top 1
27487,2023-05-13T18:26:00.000,HOMICIDE,41.777838294,-87.615566126,69,41.777838294,-87.615566126,2,1,top 1
27486,2023-05-13T03:19:00.000,HOMICIDE,41.843922218,-87.6269207,35,41.843922218,-87.6269207,5,5,top 5
27485,2023-05-13T02:25:00.000,HOMICIDE,41.771562545,-87.653075829,68,41.771562545,-87.653075829,2,1,top 1
27483,2023-05-12T19:55:00.000,HOMICIDE,41.798854681,-87.645272669,61,41.798854681,-87.645272669,2,1,top 1
27482,2023-05-12T17:03:00.000,HOMICIDE,41.675493934,-87.634611227,53,41.675493934,-87.634611227,2,1,top 1
27490,2023-05-12T16:46:00.000,HOMICIDE,41.997742229,-87.689094166,2,41.997742229,-87.689094166,15,NA,cluster menor
27481,2023-05-12T13:18:00.000,HOMICIDE,41.868004983,-87.724032136,29,41.868004983,-87.724032136,1,2,top 2
27480,2023-05-12T05:24:00.000,HOMICIDE,41.740396794,-87.551487537,46,41.740396794,-87.551487537,2,1,top 1
27478,2023-05-12T01:20:00.000,HOMICIDE,41.778429339,-87.673882748,67,41.778429339,-87.673882748,2,1,top 1
27475,2023-05-11T19:43:00.000,HOMICIDE,41.863453179,-87.722654622,29,41.863453179,-87.722654622,1,2,top 2
27477,2023-05-11T18:06:00.000,HOMICIDE,41.782538127,-87.641322308,68,41.782538127,-87.641322308,2,1,top 1
27476,2023-05-11T18:00:00.000,HOMICIDE,41.782538127,-87.641322308,68,41.782538127,-87.641322308,2,1,top 1
27484,2023-05-11T14:19:00.000,HOMICIDE,41.766493357,-87.649298827,68,41.766493357,-87.649298827,2,1,top 1
27473,2023-05-11T07:03:00.000,HOMICIDE,41.824911748,-87.609140948,36,41.824911748,-87.609140948,2,1,top 1
27474,2023-05-11T06:30:00.000,HOMICIDE,41.783498306,-87.609647494,42,41.783498306,-87.609647494,2,1,top 1
27472,2023-05-09T23:43:00.000,HOMICIDE,41.679046605,-87.633503893,53,41.679046605,-87.633503893,2,1,top 1
27470,2023-05-09T23:17:00.000,HOMICIDE,41.904041981,-87.757448794,25,41.904041981,-87.757448794,1,2,top 2
27471,2023-05-09T22:05:00.000,HOMICIDE,41.766102387,-87.573539169,43,41.766102387,-87.573539169,2,1,top 1
27469,2023-05-09T17:33:00.000,HOMICIDE,41.876108306,-87.684860827,28,41.876108306,-87.684860827,1,2,top 2
27468,2023-05-09T13:12:00.000,HOMICIDE,41.763041071,-87.576232702,43,41.763041071,-87.576232702,2,1,top 1
28708,2023-05-09T12:28:00.000,HOMICIDE,41.819293753,-87.693652048,58,41.819293753,-87.693652048,2,1,top 1
27467,2023-05-08T09:57:00.000,HOMICIDE,41.74871453,-87.608803328,44,41.74871453,-87.608803328,2,1,top 1
27466,2023-05-07T16:20:00.000,HOMICIDE,41.88514448,-87.713571949,27,41.88514448,-87.713571949,1,2,top 2
27465,2023-05-06T02:55:00.000,HOMICIDE,41.746837554,-87.588226393,45,41.746837554,-87.588226393,2,1,top 1
27462,2023-05-05T21:48:00.000,HOMICIDE,41.784385164,-87.650978661,68,41.784385164,-87.650978661,2,1,top 1
27463,2023-05-05T21:35:00.000,HOMICIDE,41.765997125,-87.66382344,67,41.765997125,-87.66382344,2,1,top 1
27461,2023-05-01T09:00:00.000,HOMICIDE,42.011404473,-87.674881711,1,42.011404473,-87.674881711,3,6,top 6
27460,2023-04-30T22:55:00.000,HOMICIDE,41.782362938,-87.594249952,42,41.782362938,-87.594249952,2,1,top 1
27459,2023-04-30T16:32:00.000,HOMICIDE,41.784288355,-87.648545055,68,41.784288355,-87.648545055,2,1,top 1
27458,2023-04-30T13:32:00.000,HOMICIDE,41.688911126,-87.626554221,49,41.688911126,-87.626554221,2,1,top 1
27457,2023-04-30T10:13:00.000,HOMICIDE,41.824933076,-87.623104662,35,41.824933076,-87.623104662,2,1,top 1
27456,2023-04-29T12:49:00.000,HOMICIDE,41.878461088,-87.756000418,25,41.878461088,-87.756000418,1,2,top 2
27455,2023-04-29T01:07:00.000,HOMICIDE,41.888659061,-87.749015157,25,41.888659061,-87.749015157,1,2,top 2
27659,2023-04-29T00:44:00.000,HOMICIDE,41.749636955,-87.708903706,70,41.749636955,-87.708903706,13,NA,cluster menor
27454,2023-04-27T16:11:00.000,HOMICIDE,41.856083523,-87.627164967,33,41.856083523,-87.627164967,5,5,top 5
27453,2023-04-26T13:19:00.000,HOMICIDE,41.967020559,-87.745269705,16,41.967020559,-87.745269705,0,NA,ruído
27452,2023-04-25T08:10:00.000,HOMICIDE,41.81811276,-87.60674129,38,41.81811276,-87.60674129,2,1,top 1
27451,2023-04-24T23:15:00.000,HOMICIDE,41.76015578,-87.556752911,43,41.76015578,-87.556752911,2,1,top 1
27449,2023-04-24T06:35:00.000,HOMICIDE,41.724604999,-87.634826682,73,41.724604999,-87.634826682,2,1,top 1
27450,2023-04-24T05:12:00.000,HOMICIDE,41.979768334,-87.748138816,12,41.979768334,-87.748138816,0,NA,ruído
27817,2023-04-22T14:37:00.000,HOMICIDE,41.767425113,-87.56981026,43,41.767425113,-87.56981026,2,1,top 1
27448,2023-04-22T02:16:00.000,HOMICIDE,41.7330773,-87.547000358,46,41.7330773,-87.547000358,2,1,top 1
13049953,2023-04-21T22:50:00.000,HOMICIDE,41.944026318,-87.640405813,6,41.944026318,-87.640405813,0,NA,ruído
27447,2023-04-21T14:14:00.000,HOMICIDE,41.754424418,-87.634785654,69,41.754424418,-87.634785654,2,1,top 1
27446,2023-04-20T17:05:00.000,HOMICIDE,41.864074754,-87.705603433,29,41.864074754,-87.705603433,1,2,top 2
27444,2023-04-20T15:09:00.000,HOMICIDE,41.749887488,-87.568336044,46,41.749887488,-87.568336044,2,1,top 1
27443,2023-04-18T15:09:00.000,HOMICIDE,41.89888484,-87.734243948,23,41.89888484,-87.734243948,1,2,top 2
27445,2023-04-17T18:29:00.000,HOMICIDE,41.90982557,-87.736246746,23,41.90982557,-87.736246746,1,2,top 2
27442,2023-04-17T14:32:00.000,HOMICIDE,41.880887079,-87.758751048,25,41.880887079,-87.758751048,1,2,top 2
27441,2023-04-17T12:21:00.000,HOMICIDE,41.805041362,-87.618042768,38,41.805041362,-87.618042768,2,1,top 1
27528,2023-04-17T03:08:00.000,HOMICIDE,41.800865552,-87.622622313,40,41.800865552,-87.622622313,2,1,top 1
13046198,2023-04-16T17:04:00.000,HOMICIDE,41.881921503,-87.736128367,26,41.881921503,-87.736128367,1,2,top 2
27440,2023-04-16T16:30:00.000,HOMICIDE,41.86983044,-87.723614607,26,41.86983044,-87.723614607,1,2,top 2
27438,2023-04-16T06:19:00.000,HOMICIDE,41.743642712,-87.569762302,46,41.743642712,-87.569762302,2,1,top 1
27439,2023-04-16T02:38:00.000,HOMICIDE,41.743642712,-87.569762302,46,41.743642712,-87.569762302,2,1,top 1
27437,2023-04-15T23:52:00.000,HOMICIDE,41.800656635,-87.646474686,61,41.800656635,-87.646474686,2,1,top 1
27436,2023-04-15T22:06:00.000,HOMICIDE,41.657680258,-87.605404012,54,41.657680258,-87.605404012,8,7,top 7
27435,2023-04-15T07:35:00.000,HOMICIDE,41.890718131,-87.74811127,25,41.890718131,-87.74811127,1,2,top 2
27434,2023-04-15T03:10:00.000,HOMICIDE,41.878418945,-87.68973591,28,41.878418945,-87.68973591,1,2,top 2
27433,2023-04-15T03:06:00.000,HOMICIDE,41.826203529,-87.62485908,35,41.826203529,-87.62485908,2,1,top 1
27432,2023-04-14T20:55:00.000,HOMICIDE,41.880279749,-87.762432269,25,41.880279749,-87.762432269,1,2,top 2
27430,2023-04-14T17:27:00.000,HOMICIDE,41.717440821,-87.567816253,51,41.717440821,-87.567816253,16,NA,cluster menor
27431,2023-04-14T13:33:00.000,HOMICIDE,41.75984866,-87.590828475,43,41.75984866,-87.590828475,2,1,top 1
27429,2023-04-14T10:39:00.000,HOMICIDE,41.772433165,-87.611802816,42,41.772433165,-87.611802816,2,1,top 1
27427,2023-04-13T21:43:00.000,HOMICIDE,41.845524863,-87.703835964,30,41.845524863,-87.703835964,1,2,top 2
27428,2023-04-13T21:42:00.000,HOMICIDE,41.773478919,-87.621509655,69,41.773478919,-87.621509655,2,1,top 1
27426,2023-04-13T16:44:00.000,HOMICIDE,41.791518298,-87.6548084,67,41.791518298,-87.6548084,2,1,top 1
27425,2023-04-12T13:30:00.000,HOMICIDE,41.737812718,-87.649313812,71,41.737812718,-87.649313812,2,1,top 1
27424,2023-04-12T03:43:00.000,HOMICIDE,41.79102539,-87.624978891,40,41.79102539,-87.624978891,2,1,top 1
27423,2023-04-11T17:31:00.000,HOMICIDE,41.774006303,-87.664521019,67,41.774006303,-87.664521019,2,1,top 1
27422,2023-04-10T22:47:00.000,HOMICIDE,41.679144468,-87.631101453,53,41.679144468,-87.631101453,2,1,top 1
27421,2023-04-10T17:30:00.000,HOMICIDE,41.754592961,-87.741528537,65,41.754592961,-87.741528537,0,NA,ruído
27420,2023-04-09T01:20:00.000,HOMICIDE,41.700872612,-87.646292571,73,41.700872612,-87.646292571,11,8,top 8
27418,2023-04-08T20:37:00.000,HOMICIDE,41.76598796,-87.62655565,69,41.76598796,-87.62655565,2,1,top 1
27417,2023-04-07T20:15:00.000,HOMICIDE,41.938193738,-87.793557786,18,41.938193738,-87.793557786,0,NA,ruído
27416,2023-04-07T17:23:00.000,HOMICIDE,41.88322748,-87.737129753,26,41.88322748,-87.737129753,1,2,top 2
27419,2023-04-07T15:45:00.000,HOMICIDE,41.875198745,-87.73099901,26,41.875198745,-87.73099901,1,2,top 2
27415,2023-04-07T13:48:00.000,HOMICIDE,41.88322748,-87.737129753,26,41.88322748,-87.737129753,1,2,top 2
27414,2023-04-07T10:18:00.000,HOMICIDE,41.894613608,-87.713847704,23,41.894613608,-87.713847704,1,2,top 2
27413,2023-04-07T01:08:00.000,HOMICIDE,41.753418465,-87.660274657,71,41.753418465,-87.660274657,2,1,top 1
27412,2023-04-04T22:10:00.000,HOMICIDE,41.793365317,-87.641484559,68,41.793365317,-87.641484559,2,1,top 1
27410,2023-04-02T22:51:00.000,HOMICIDE,41.750857878,-87.602743451,44,41.750857878,-87.602743451,2,1,top 1
27411,2023-04-02T18:50:00.000,HOMICIDE,41.897694011,-87.721266986,23,41.897694011,-87.721266986,1,2,top 2
28582,2023-04-02T00:00:00.000,HOMICIDE,41.902680701,-87.72547682,23,41.902680701,-87.72547682,1,2,top 2
27409,2023-04-01T23:51:00.000,HOMICIDE,41.867287894,-87.702029138,29,41.867287894,-87.702029138,1,2,top 2
27408,2023-04-01T01:39:00.000,HOMICIDE,41.872559006,-87.723761244,26,41.872559006,-87.723761244,1,2,top 2
27407,2023-03-31T23:32:00.000,HOMICIDE,41.884542766,-87.679781153,28,41.884542766,-87.679781153,1,2,top 2
27406,2023-03-31T10:43:00.000,HOMICIDE,41.880751096,-87.723855981,26,41.880751096,-87.723855981,1,2,top 2
27405,2023-03-30T00:52:00.000,HOMICIDE,41.77834679,-87.700684107,66,41.77834679,-87.700684107,2,1,top 1
27404,2023-03-29T17:47:00.000,HOMICIDE,41.880487595,-87.745964635,25,41.880487595,-87.745964635000007,1,2,top 2
27403,2023-03-29T01:32:00.000,HOMICIDE,41.750277851,-87.634346874,44,41.750277851,-87.634346874,2,1,top 1
27399,2023-03-27T14:52:00.000,HOMICIDE,41.854690791,-87.712423484,29,41.854690791,-87.712423484,1,2,top 2
27398,2023-03-26T06:57:00.000,HOMICIDE,41.881025248,-87.701464295,27,41.881025248,-87.701464295,1,2,top 2
27397,2023-03-26T02:10:00.000,HOMICIDE,41.851074338,-87.706449961,30,41.851074338,-87.706449961,1,2,top 2
27553,2023-03-25T04:38:00.000,HOMICIDE,41.875588919,-87.632421308,32,41.875588919,-87.632421308,7,4,top 4
27396,2023-03-24T15:32:00.000,HOMICIDE,41.808534265,-87.622816324,38,41.808534265,-87.622816324,2,1,top 1
27395,2023-03-24T09:08:00.000,HOMICIDE,41.902202935,-87.760110141,25,41.902202935,-87.760110141,1,2,top 2
13017601,2023-03-21T19:52:00.000,HOMICIDE,41.990320609,-87.714288952,13,41.990320609,-87.714288952,0,NA,ruído
27394,2023-03-21T03:38:00.000,HOMICIDE,42.02059812,-87.666436575,1,42.02059812,-87.666436575,3,6,top 6
27392,2023-03-20T00:44:00.000,HOMICIDE,41.765718181,-87.614916805,69,41.765718181,-87.614916804999993,2,1,top 1
27514,2023-03-20T00:33:00.000,HOMICIDE,41.765718181,-87.614916805,69,41.765718181,-87.614916804999993,2,1,top 1
27389,2023-03-17T23:31:00.000,HOMICIDE,41.899052106,-87.765545247,25,41.899052106,-87.765545247,1,2,top 2
27388,2023-03-17T22:56:00.000,HOMICIDE,41.885682423,-87.713585112,27,41.885682423,-87.713585112,1,2,top 2
27387,2023-03-16T21:17:00.000,HOMICIDE,41.876581037,-87.745137513,25,41.876581037,-87.745137513,1,2,top 2
27386,2023-03-16T14:25:00.000,HOMICIDE,41.751418185,-87.592530796,45,41.751418185,-87.592530796,2,1,top 1
27384,2023-03-15T17:58:00.000,HOMICIDE,41.740964558,-87.634041165,44,41.740964558,-87.634041165,2,1,top 1
27383,2023-03-14T14:33:00.000,HOMICIDE,41.76492296,-87.612825339,69,41.76492296,-87.612825339,2,1,top 1
27382,2023-03-13T18:40:00.000,HOMICIDE,41.734696692,-87.613181581,44,41.734696692,-87.613181581,2,1,top 1
27381,2023-03-13T12:38:00.000,HOMICIDE,41.787901896,-87.683869446,63,41.787901896,-87.683869446,2,1,top 1
27390,2023-03-11T13:41:00.000,HOMICIDE,41.812505323,-87.604434996,39,41.812505323,-87.604434996,2,1,top 1
27380,2023-03-11T03:39:00.000,HOMICIDE,41.879202837,-87.626113652,32,41.879202837,-87.626113652,7,4,top 4
27379,2023-03-07T17:28:00.000,HOMICIDE,41.756394869,-87.562684274,43,41.756394869,-87.562684274,2,1,top 1
27378,2023-03-07T10:05:00.000,HOMICIDE,41.836743721,-87.654767576,60,41.836743721,-87.654767576,0,NA,ruído
27377,2023-03-07T07:45:00.000,HOMICIDE,41.871477389,-87.718029137,27,41.871477389,-87.718029137,1,2,top 2
27375,2023-03-06T16:30:00.000,HOMICIDE,41.654257917,-87.596766521,54,41.654257917,-87.596766521,8,7,top 7
27374,2023-03-06T13:41:00.000,HOMICIDE,41.925048935,-87.756870401,19,41.925048935,-87.756870401,1,2,top 2
27372,2023-03-05T22:01:00.000,HOMICIDE,41.746784577,-87.602624733,44,41.746784577,-87.602624733,2,1,top 1
27373,2023-03-05T16:27:00.000,HOMICIDE,41.869034233,-87.682057576,28,41.869034233,-87.682057576,1,2,top 2
27371,2023-03-05T13:34:00.000,HOMICIDE,41.765090867,-87.616855532,69,41.765090867,-87.616855532,2,1,top 1
27370,2023-03-04T18:18:00.000,HOMICIDE,41.771521464,-87.683429837,66,41.771521464,-87.683429837,2,1,top 1
27369,2023-03-04T13:06:00.000,HOMICIDE,41.786929721,-87.651542029,68,41.786929721,-87.651542029,2,1,top 1
27368,2023-03-02T11:06:00.000,HOMICIDE,41.875198745,-87.73099901,26,41.875198745,-87.73099901,1,2,top 2
27367,2023-03-01T17:28:00.000,HOMICIDE,41.798355158,-87.706142519,63,41.798355158,-87.706142519,0,NA,ruído
28574,2023-03-01T04:23:00.000,HOMICIDE,41.963892062,-87.714449255,14,41.963892062,-87.714449255,6,9,top 9
27366,2023-02-28T22:30:00.000,HOMICIDE,41.907576069,-87.765061944,25,41.907576069,-87.765061944,1,2,top 2
27365,2023-02-28T10:50:00.000,HOMICIDE,41.768428365,-87.674707328,67,41.768428365,-87.674707328,2,1,top 1
27364,2023-02-28T09:59:00.000,HOMICIDE,41.784993793,-87.620597636,40,41.784993793,-87.620597636,2,1,top 1
27363,2023-02-27T23:15:00.000,HOMICIDE,41.749502746,-87.601106068,44,41.749502746,-87.601106068000007,2,1,top 1
27362,2023-02-27T23:15:00.000,HOMICIDE,41.749502746,-87.601106068,44,41.749502746,-87.601106068000007,2,1,top 1
27361,2023-02-27T16:12:00.000,HOMICIDE,41.763041071,-87.576232702,43,41.763041071,-87.576232702,2,1,top 1
27360,2023-02-26T02:33:00.000,HOMICIDE,41.857421603,-87.693474118,29,41.857421603,-87.693474118,1,2,top 2
27359,2023-02-25T23:24:00.000,HOMICIDE,41.749783691,-87.707626984,70,41.749783691,-87.707626984,13,NA,cluster menor
27358,2023-02-25T02:55:00.000,HOMICIDE,41.765316099,-87.611625977,69,41.765316099,-87.611625977,2,1,top 1
27356,2023-02-22T02:55:00.000,HOMICIDE,41.847496508,-87.713656519,30,41.847496508,-87.713656519,1,2,top 2
27354,2023-02-21T22:16:00.000,HOMICIDE,41.782332906,-87.683723989,66,41.782332906,-87.683723989,2,1,top 1
27353,2023-02-20T22:05:00.000,HOMICIDE,41.867065051,-87.652453485,28,41.867065051,-87.652453485,4,3,top 3
27352,2023-02-19T22:59:00.000,HOMICIDE,41.931297786,-87.764623585,19,41.931297786,-87.764623585,1,2,top 2
27351,2023-02-19T16:11:00.000,HOMICIDE,41.752645456,-87.565037954,43,41.752645456,-87.565037954,2,1,top 1
27350,2023-02-19T15:11:00.000,HOMICIDE,41.751078714,-87.558943889,46,41.751078714,-87.558943889,2,1,top 1
12987405,2023-02-18T22:58:00.000,HOMICIDE,41.711733856,-87.642953935,73,41.711733856,-87.642953935,11,8,top 8
27347,2023-02-18T10:34:00.000,HOMICIDE,41.764230717,-87.671084784,67,41.764230717,-87.671084784,2,1,top 1
27348,2023-02-18T07:16:00.000,HOMICIDE,41.761387358,-87.655976277,67,41.761387358,-87.655976277,2,1,top 1
27345,2023-02-17T07:00:00.000,HOMICIDE,41.795726761,-87.677266378,61,41.795726761,-87.677266378,2,1,top 1
27349,2023-02-17T04:49:00.000,HOMICIDE,41.967122386,-87.720661686,14,41.967122386,-87.720661686,6,9,top 9
27344,2023-02-16T01:01:00.000,HOMICIDE,41.768478489,-87.670538895,67,41.768478489,-87.670538895000007,2,1,top 1
27343,2023-02-15T01:45:00.000,HOMICIDE,41.657732027,-87.59587429,54,41.657732027,-87.59587429,8,7,top 7
27346,2023-02-14T21:51:00.000,HOMICIDE,41.85698892,-87.661906149,31,41.85698892,-87.661906149,4,3,top 3
27341,2023-02-12T18:17:00.000,HOMICIDE,41.743815671,-87.614439149,44,41.743815671,-87.614439149,2,1,top 1
27339,2023-02-12T02:21:00.000,HOMICIDE,42.010204952,-87.673871163,1,42.010204952,-87.673871163,3,6,top 6
27340,2023-02-12T02:05:00.000,HOMICIDE,41.864243329,-87.650959884,28,41.864243329,-87.650959884,4,3,top 3
27338,2023-02-11T02:48:00.000,HOMICIDE,41.740972,-87.622729857,44,41.740972,-87.622729857,2,1,top 1
27337,2023-02-10T10:24:00.000,HOMICIDE,41.760087548,-87.562104969,43,41.760087548,-87.562104969,2,1,top 1
27336,2023-02-09T17:15:00.000,HOMICIDE,41.687218241,-87.654382449,75,41.687218241,-87.654382449,0,NA,ruído
27335,2023-02-09T00:35:00.000,HOMICIDE,41.977318446,-87.655013129,77,41.977318446,-87.655013129,17,NA,cluster menor
27334,2023-02-08T23:24:00.000,HOMICIDE,41.846536062,-87.625350476,33,41.846536062,-87.625350476,5,5,top 5
27333,2023-02-07T20:30:00.000,HOMICIDE,41.747022167,-87.591734839,45,41.747022167,-87.591734839,2,1,top 1
27332,2023-02-07T14:09:00.000,HOMICIDE,41.753318978,-87.584754123,43,41.753318978,-87.584754123,2,1,top 1
27330,2023-02-05T04:04:00.000,HOMICIDE,41.758360157,-87.617905331,69,41.758360157,-87.617905331,2,1,top 1
27329,2023-02-04T02:24:00.000,HOMICIDE,41.871171598,-87.745572625,25,41.871171598,-87.745572625,1,2,top 2
27328,2023-02-03T03:13:00.000,HOMICIDE,41.895201725,-87.7507112,25,41.895201725,-87.7507112,1,2,top 2
27869,2023-02-02T18:10:00.000,HOMICIDE,41.805013233,-87.611353023,38,41.805013233,-87.611353023,2,1,top 1
27327,2023-02-01T20:13:00.000,HOMICIDE,41.686123758,-87.639760794,49,41.686123758,-87.639760794,2,1,top 1
27326,2023-02-01T14:39:00.000,HOMICIDE,41.793559117,-87.673492986,67,41.793559117,-87.673492986,2,1,top 1
27325,2023-01-30T06:43:00.000,HOMICIDE,41.811458894,-87.672333581,61,41.811458894,-87.672333581,2,1,top 1
27324,2023-01-30T06:31:00.000,HOMICIDE,41.857966931,-87.710303093,29,41.857966931,-87.710303093,1,2,top 2
27323,2023-01-28T13:31:00.000,HOMICIDE,41.727543644,-87.60382826,44,41.727543644,-87.60382826,2,1,top 1
27322,2023-01-27T14:06:00.000,HOMICIDE,41.721532572,-87.577764122,51,41.721532572,-87.577764122,16,NA,cluster menor
27319,2023-01-26T00:33:00.000,HOMICIDE,41.710202355,-87.655836342,73,41.710202355,-87.655836342,11,8,top 8
27320,2023-01-25T18:28:00.000,HOMICIDE,41.747659637,-87.602134757,44,41.747659637,-87.602134757,2,1,top 1
28606,2023-01-25T00:00:00.000,HOMICIDE,41.920958076,-87.677734144,22,41.920958076,-87.677734144,14,NA,cluster menor
27314,2023-01-23T21:12:00.000,HOMICIDE,41.900127913,-87.707476434,23,41.900127913,-87.707476434,1,2,top 2
27317,2023-01-23T15:39:00.000,HOMICIDE,41.753988038,-87.55372311,43,41.753988038,-87.55372311,2,1,top 1
27316,2023-01-23T15:39:00.000,HOMICIDE,41.753988038,-87.55372311,43,41.753988038,-87.55372311,2,1,top 1
27315,2023-01-23T04:03:00.000,HOMICIDE,41.740918989,-87.631967753,44,41.740918989,-87.631967753,2,1,top 1
27313,2023-01-22T19:33:00.000,HOMICIDE,41.754166404,-87.652145421,71,41.754166404,-87.652145421,2,1,top 1
27312,2023-01-22T19:27:00.000,HOMICIDE,41.894548755,-87.708967018,23,41.894548755,-87.708967018,1,2,top 2
27311,2023-01-22T14:28:00.000,HOMICIDE,41.67673495,-87.62262064,53,41.67673495,-87.62262064,2,1,top 1
27310,2023-01-21T18:28:00.000,HOMICIDE,41.760480477,-87.655762234,67,41.760480477,-87.655762234,2,1,top 1
27309,2023-01-21T16:36:00.000,HOMICIDE,41.692273984,-87.612146482,49,41.692273984,-87.612146482,2,1,top 1
27308,2023-01-21T04:03:00.000,HOMICIDE,41.925909014,-87.759287976,19,41.925909014,-87.759287976,1,2,top 2
27307,2023-01-20T23:26:00.000,HOMICIDE,41.885702596,-87.720926076,26,41.885702596,-87.720926076,1,2,top 2
27306,2023-01-20T16:27:00.000,HOMICIDE,41.895429461,-87.719621079,23,41.895429461,-87.719621079,1,2,top 2
27305,2023-01-20T06:21:00.000,HOMICIDE,41.760986379,-87.623201821,69,41.760986379,-87.623201821,2,1,top 1
27304,2023-01-16T05:40:00.000,HOMICIDE,41.879297767,-87.725621359,26,41.879297767,-87.725621359,1,2,top 2
27303,2023-01-16T02:12:00.000,HOMICIDE,41.736253033,-87.628277699,44,41.736253033,-87.628277699,2,1,top 1
27302,2023-01-16T00:27:00.000,HOMICIDE,41.751296595,-87.604413259,69,41.751296595,-87.604413259,2,1,top 1
27300,2023-01-15T23:41:00.000,HOMICIDE,42.011258006,-87.695599522,2,42.011258006,-87.695599522,0,NA,ruído
27299,2023-01-15T17:29:00.000,HOMICIDE,41.780946398,-87.621995369,40,41.780946398,-87.621995369,2,1,top 1
27298,2023-01-15T12:09:00.000,HOMICIDE,41.745663097,-87.613205619,44,41.745663097,-87.613205619,2,1,top 1
27297,2023-01-14T12:46:00.000,HOMICIDE,41.887211644,-87.765738243,25,41.887211644,-87.765738243,1,2,top 2
27296,2023-01-13T02:26:00.000,HOMICIDE,41.812203477,-87.669156592,61,41.812203477,-87.669156592,2,1,top 1
27295,2023-01-12T18:15:00.000,HOMICIDE,41.693421344,-87.620983384,49,41.693421344,-87.620983384,2,1,top 1
27301,2023-01-11T21:00:00.000,HOMICIDE,41.774568527,-87.599717551,42,41.774568527,-87.599717551,2,1,top 1
27293,2023-01-09T20:10:00.000,HOMICIDE,41.780243493,-87.615319321,42,41.780243493,-87.615319321,2,1,top 1
27292,2023-01-09T16:53:00.000,HOMICIDE,41.855002245,-87.622265531,33,41.855002245,-87.622265531,5,5,top 5
27291,2023-01-09T08:30:00.000,HOMICIDE,41.870028132,-87.708823855,29,41.870028132,-87.708823855,1,2,top 2
27289,2023-01-06T21:25:00.000,HOMICIDE,41.791763159,-87.657240734,67,41.791763159,-87.657240734,2,1,top 1
27288,2023-01-06T16:41:00.000,HOMICIDE,41.87328131,-87.71974488,27,41.87328131,-87.71974488,1,2,top 2
27287,2023-01-06T15:35:00.000,HOMICIDE,41.778692282,-87.654478002,67,41.778692282,-87.654478002,2,1,top 1
27285,2023-01-05T17:00:00.000,HOMICIDE,41.772926421,-87.676171694,67,41.772926421,-87.676171694,2,1,top 1
27284,2023-01-03T03:03:00.000,HOMICIDE,41.779618399,-87.653767961,68,41.779618399,-87.653767961,2,1,top 1
27286,2023-01-02T13:02:00.000,HOMICIDE,41.760453013,-87.674634948,67,41.760453013,-87.674634948,2,1,top 1
27321,2023-01-02T07:00:00.000,HOMICIDE,41.964522471,-87.656913808,3,41.964522471,-87.656913808,17,NA,cluster menor
27283,2023-01-01T16:40:00.000,HOMICIDE,41.894008903,-87.751434582,25,41.894008903,-87.751434582,1,2,top 2
27282,2023-01-01T13:37:00.000,HOMICIDE,41.792155669,-87.619157821,40,41.792155669,-87.619157821,2,1,top 1
27281,2023-01-01T09:46:00.000,HOMICIDE,41.700477811,-87.623329654,49,41.700477811,-87.623329654,2,1,top 1
27279,2023-01-01T05:54:00.000,HOMICIDE,41.903131319,-87.68058344,24,41.903131319,-87.68058344,14,NA,cluster menor
27280,2023-01-01T04:56:00.000,HOMICIDE,41.824367732,-87.641081186,60,41.824367732,-87.641081186,2,1,top 1
